Date,Close,High,Low,Open,Volume
2016-04-25,177.23289489746094,177.27537697210172,176.32382776224247,176.93553333868448,66166500
2016-04-26,177.49624633789062,178.0060052508106,177.02047826647606,177.59819293499154,75864200
2016-04-27,177.86154174804688,178.25234560286344,176.75707296217792,177.11389894585156,77329400
2016-04-28,176.2472686767578,178.20981756247173,175.830978285062,177.10536202526083,97216200
2016-04-29,175.29580688476562,175.97548109221796,174.191337918119,175.6271462783889,142424100
2016-05-02,176.68910217285156,176.86750868073221,175.36374483091808,175.79703074233328,62188000
2016-05-03,175.15135192871094,175.69508862030605,174.40370911637817,175.45720462796479,106422100
2016-05-04,174.17431640625,174.8879813472055,173.67306177677943,174.15733395229546,92243800
2016-05-05,174.1403350830078,174.9984156840955,173.71554039586846,174.64158970254306,67619200
2016-05-06,174.77755737304688,174.82003944185675,173.21431576501837,173.36723565628523,89315000
2016-05-09,174.92196655273438,175.35525249343715,174.4716851936592,174.65010467730497,74374900
2016-05-10,177.0968780517578,177.11387346673692,175.55912357058196,175.6270922667951,77472200
2016-05-11,175.440185546875,177.17334196640778,175.440185546875,176.6381095376849,81727000
2016-05-12,175.4911651611328,176.28128995768517,174.4801518117173,176.11136172533998,89586300
2016-05-13,173.9619140625,175.7460569180924,173.63907891846603,175.19382901520686,96474600
2016-05-16,175.6781005859375,176.15386859061536,174.07237708829686,174.13185457073453,77486800
2016-05-17,174.03842163085938,175.69511863327767,173.51166730323104,175.40626130233449,114924900
2016-05-18,174.08941650390625,175.27034558672304,173.0019428001775,173.69010833541265,120062100
2016-05-19,173.48614501953125,173.77500229114204,172.27972968188774,173.36720302747358,115430500
2016-05-20,174.58204650878906,175.1002963120883,174.04680129582619,174.09777456111803,104990400
2016-05-23,174.34425354003906,174.87948606839956,174.1573428273716,174.59911999939837,58682600
2016-05-24,176.6041717529297,176.91852869488514,175.13438549336922,175.15987214221596,93537800
2016-05-25,177.80210876464844,178.21841233163534,176.60418432871938,177.28385859501512,76621400
2016-05-26,177.85311889648438,178.1674759259231,177.53877483075672,177.9380830587567,55280700
2016-05-27,178.61770629882812,178.62619752713854,177.96351873512137,178.01449203239846,64211200
2016-05-31,178.27786254882812,179.00001882948405,177.71713035187463,178.88956804301242,109879400
2016-06-01,178.64320373535156,178.82161028659505,177.47076597234752,177.6661679449455,69936200
