Date,Close,High,Low,Open,Volume
2016-08-01,105.75080871582031,106.30312778419399,105.6297490023744,105.75837061857705,9809300.0
2016-08-02,104.66130065917969,105.3649386391,104.03331634603134,104.28299769064867,10051200.0
2016-08-03,104.72183227539062,105.00177278243238,104.34352930051664,104.86558925302523,4930600.0
2016-08-04,105.50867462158203,106.04586980976376,105.37249112155428,105.51624806817564,5646000.0
2016-08-05,104.41163635253906,105.30442596241103,104.27545280319274,105.20607502506945,7778600.0
2016-08-08,104.6082992553711,104.82014792642235,103.89709959963432,104.10894827068556,5185200.0
2016-08-09,105.6373291015625,105.71299432172225,104.88072307953179,104.94882639563224,5503200.0
2016-08-10,106.04589080810547,106.31069595889004,105.52383086484882,105.84916587592738,5843500.0
2016-08-11,105.10014343261719,105.985371077353,104.82019135888974,105.97023572461035,7624600.0
2016-08-12,105.98536682128906,106.5755185607475,105.82647448610055,106.23504817950472,7989600.0
2016-08-15,104.98664093017578,105.6448959789224,104.97907902658686,105.4254737810432,5108600.0
2016-08-16,104.7066879272461,105.28170424348754,104.58562821491434,105.15308262846865,6182700.0
2016-08-17,105.33470153808594,105.50115580268576,104.78994422573976,104.88830671251951,5002000.0
2016-08-18,105.5010986328125,105.74320644883038,105.00929801030786,105.31950911213418,3805200.0
2016-08-19,104.94876861572266,105.20601175081299,104.48723873458513,104.89580068179417,5516300.0
2016-08-22,105.83401489257812,106.03072822935214,105.44813857540373,105.65998725958725,5549700.0
2016-08-23,105.94755554199219,106.37125312793592,105.67517687318646,106.1291451694938,6841400.0
2016-08-24,105.69786071777344,106.06860183086442,105.46331469424538,106.0005100585289,6027800.0
2016-08-25,105.296875,105.75840520667673,105.13799417591903,105.36496678174899,5855500.0
2016-08-26,104.68399047851562,106.44688357204748,104.57806611664584,105.72053684430496,12962500.0
2016-08-29,106.08370208740234,106.18962643539977,105.3270963031669,105.45571790110036,7310400.0
2016-08-30,105.6751708984375,106.12156571946862,105.6751708984375,106.05347394234036,5161800.0
2016-08-31,105.82647705078125,106.05346115874102,105.42547679617188,105.66759625663332,7349700.0
2016-09-01,105.94317626953125,106.1933117856506,105.03359993466402,105.07148979228677,9149100.0
2016-09-02,105.07904815673828,105.39739920821269,104.73037134842586,105.32918360415835,8397000.0
2016-09-06,105.84469604492188,106.17821025913864,104.98817195531039,105.13977773697059,8542600.0
2016-09-07,105.7688217163086,106.43584969422183,105.7688217163086,106.39794827440595,5421800.0
2016-09-08,104.44237518310547,105.56419730547259,104.04064549262668,105.25342178917256,14301500.0
2016-09-09,102.72175598144531,103.17653838404318,102.63837747275205,103.13864852491166,13347700.0
