Date,Close,High,Low,Open,Volume
2016-04-25,17.255212783813477,17.25885083174656,17.13882022511221,17.149732981402714,25485800
2016-04-26,17.28067970275879,17.35342542464398,17.233396162916268,17.266131668389143,26043000
2016-04-27,17.531641006469727,17.633484118568948,17.277031838713334,17.331591441628397,49118400
2016-04-28,17.50618553161621,17.54983239466526,17.27703707246839,17.378880215419084,40316000
2016-04-29,17.611663818359375,17.629851281613256,17.30249636816438,17.43343833354393,40354400
2016-05-02,17.75351905822754,17.840812779360228,17.60075296498231,17.622577089019824,32733200
2016-05-03,17.738969802856445,17.833538232858103,17.640763325061247,17.738969802856445,31493400
2016-05-04,17.946290969848633,18.059046843965536,17.691681781928544,17.74624138916444,35207800
2016-05-05,17.877185821533203,18.095421505795624,17.81171483875275,17.89537189730363,31653000
2016-05-06,17.76079750061035,17.851729288622877,17.60075666570257,17.789894951269694,40107200
2016-05-09,17.862638473510742,17.888099260038153,17.735333153364895,17.771706696624623,22463600
2016-05-10,17.88082504272461,17.946296034882366,17.815354050566853,17.88082504272461,26515800
2016-05-11,17.946290969848633,17.960840383445998,17.786251582802965,17.884456655814056,24347800
2016-05-12,18.051776885986328,18.080874333327174,17.851727252675754,17.917196856069864,35455400
2016-05-13,17.964479446411133,18.044499844393464,17.877185728165536,18.0044896454023,25253200
2016-05-16,17.98630714416504,17.98994380501939,17.837179073976174,17.902650069425814,22174200
2016-05-17,17.68077850341797,17.971759970930208,17.58620865928331,17.92811309768064,35066000
2016-05-18,17.349782943725586,17.71714670414177,17.2915866632386,17.578931405178167,54513000
2016-05-19,17.52437400817871,17.528010669135373,17.186107651342056,17.28431414727937,39165600
2016-05-20,17.56438446044922,17.586207201510508,17.429804415529414,17.56438446044922,30371400
2016-05-23,17.407978057861328,17.60439101166083,17.386153933825156,17.560742763588486,25380400
2016-05-24,17.582571029663086,17.604395158840507,17.41161881987914,17.437079610164965,26766600
2016-05-25,17.531641006469727,17.58619922187645,17.407973775702814,17.48799415664268,28699800
2016-05-26,17.73169708251953,17.753521209201203,17.509823317536846,17.509823317536846,26309000
2016-05-27,17.76079750061035,17.793531612286248,17.66986571259783,17.728062001425485,30211000
2016-05-31,17.877185821533203,17.89173384964436,17.728057780201866,17.731694440352495,31172400
2016-06-01,17.924470901489258,17.946295026818902,17.837177175188195,17.87354932989551,22566200
2016-06-02,17.931747436523438,17.931747436523438,17.753521917790646,17.909924696479614,15407400
2016-06-03,18.215457916259766,18.313663034260735,18.08087786009279,18.16817299416031,37437800
2016-06-06,18.189992904663086,18.28456273413643,18.11361054144076,18.222728401402495,21685600
2016-06-07,18.17544174194336,18.29910899859039,18.13906820321857,18.204539185414564,15808000
2016-06-08,18.284563064575195,18.299112482835397,18.146346366121083,18.171807154321986,13530200
2016-06-09,18.440967559814453,18.47370306019466,18.27001534810571,18.2954761386782,19405000
2016-06-10,18.3936824798584,18.517349770496036,18.320936769922902,18.4227813188362,25822600
2016-06-13,18.371854782104492,18.49188538830985,18.35730675295039,18.42277774042445,26143400
2016-06-14,18.47007179260254,18.480984555075114,18.280933430689128,18.379139967885106,23212800
2016-06-15,18.353666305541992,18.499157678131972,18.28819532662736,18.4627841412302,21782600
2016-06-16,18.47007179260254,18.510082017479736,18.317306993081825,18.3318564180389,20054200
2016-06-17,18.53680419921875,18.540472006215317,18.349786609290476,18.452462823458273,38422600
2016-06-20,18.46713638305664,18.56247840857148,18.32778905451136,18.507473878071764,31875800
2016-06-21,18.492794036865234,18.580801790922735,18.360781006920956,18.47812561156964,17338200
2016-06-22,18.404794692993164,18.522139360182017,18.386459851030924,18.49280389281419,15960600
2016-06-23,18.45612907409668,18.463461889754445,18.331450225038843,18.371786306590106,16850400
2016-06-24,18.48546028137207,18.650476572883356,18.25810527909989,18.415787357782,48382000
2016-06-27,18.71282386779785,18.7641619822944,18.43779705540172,18.463466112649996,33574600
2016-06-28,18.782499313354492,18.79349993885462,18.566144819079668,18.7201591715166,26414600
2016-06-29,18.833831787109375,18.921839562455663,18.767825256170475,18.8705014603606,28026800
2016-06-30,19.24087142944336,19.2628726736615,18.833831625107486,18.918172991946523,34744800
2016-07-01,19.244535446166992,19.347211636716988,19.046515879656422,19.347211636716988,34961600
2016-07-05,19.387556076049805,19.41689294037919,19.244542359590763,19.30321468939085,25106800
2016-07-06,19.427886962890625,19.442555390070545,19.25187003330624,19.36554824566329,30205400
2016-07-07,19.068525314331055,19.372888985992734,19.031855632885428,19.361886962472102,45437200
2016-07-08,19.266538619995117,19.277539241042025,18.863165262357075,18.903502738006704,32184800
2016-07-11,19.251880645751953,19.26654908101773,19.028191903955303,19.207876738813606,29012000
2016-07-12,18.987842559814453,19.200530541894395,18.97684193965794,19.123523403082597,36004600
2016-07-13,19.138193130493164,19.138193130493164,19.024516309215908,19.068520194908448,29209400
2016-07-14,19.013517379760742,19.10152656431217,18.925509594067844,18.947510841061803,34722600
2016-07-15,19.068525314331055,19.11619701929731,18.976849711858307,18.99151814398003,25903400
2016-07-18,19.123525619506836,19.182197931905222,19.086854549971427,19.090522356354104,22336200
2016-07-19,19.09052085876465,19.145525360465435,19.002511697641967,19.10518788656996,21364000
2016-07-20,18.980512619018555,19.108859278118782,18.951177159045464,19.06485538872994,23199200
2016-07-21,19.094188690185547,19.1088571179431,18.874167869255327,18.89616911203339,26518400
2016-07-22,19.34722137451172,19.365557616788752,19.0281906226875,19.04652546610565,26441400
