Date,Close,High,Low,Open,Volume
2016-04-25,99.6474838256836,100.18398006854686,99.21652342727782,100.08723440441996,16369600
2016-04-26,100.62369537353516,100.72923118099696,99.53310948933093,99.97285991391227,30564100
2016-04-27,100.9754867553711,101.1865717829083,100.17514450031666,100.68525658511018,24360300
2016-04-28,99.8233642578125,101.14261576782764,99.55072109296196,100.50057708052714,26126500
2016-04-29,98.92626190185548,99.78816900633504,98.25783935446168,99.39239629449064,33284500
2016-05-02,99.8057861328125,99.8321700917672,98.66243203766288,99.23410908523768,21881000
2016-05-03,98.16989135742188,98.996617627813,97.5630335985756,98.9878274501915,37929600
2016-05-04,97.36074829101562,98.49530527289666,97.0705180896512,97.61580436074637,30767200
2016-05-05,96.9737777709961,97.91484353020692,96.8330543965056,97.756533088935,26249200
2016-05-06,97.54546356201172,97.56305063038418,96.3405447216544,96.5692168708591,25497400
2016-05-09,97.8268814086914,98.40734847399764,97.29917553651988,97.55423158538709,23427000
2016-05-10,98.81192779541016,98.85590552577908,97.68616768258534,98.2050767186884,18635300
2016-05-11,97.58942413330078,98.7415682249916,97.51027226901348,98.59205467463136,23604600
2016-05-12,97.07052612304688,98.0555629317372,96.30535785053064,97.79171666229227,34803000
2016-05-13,96.42850494384766,97.57185911569456,96.1822456970034,96.79789381411403,24510300
2016-05-16,97.6509780883789,98.08193162512012,96.63076059384024,96.67473161020872,27337000
2016-05-17,96.10306549072266,97.99399386808528,95.66331501738529,97.51906255167376,46676300
2016-05-18,96.60438537597656,97.32558262835325,95.68091336389672,95.69850043124394,35734400
2016-05-19,95.8304214477539,96.54281506067522,94.97730446385278,95.90078313324382,36995600
2016-05-20,97.43992614746094,97.43992614746094,96.06790660017803,96.12067451813176,37404500
2016-05-23,97.32557678222656,97.96760870776524,97.1848534116616,97.42231571191545,23721700
2016-05-24,99.33084106445312,99.57710026087034,97.86206935429072,97.89725019807317,41124300
2016-05-25,99.91132354736328,100.17517656120113,99.45398592811335,99.64747724358632,26202900
2016-05-26,99.79695892333984,100.28068034735615,99.6034676697098,100.06080514278727,15157200
2016-05-27,100.79082489013672,100.79082489013672,99.83217191032858,99.87614293936716,21265100
2016-05-31,101.14261627197266,101.61754762315265,100.70286576644234,100.98430582157934,32764400
2016-06-01,101.82862854003906,101.97814210525353,100.6325065982026,100.7996139417131,26806100
2016-06-02,102.61138916015624,102.61138916015624,101.4680417847892,101.57357761971068,23303300
2016-06-03,101.99574279785156,102.43549334421805,101.14262566429086,102.43549334421805,28733200
2016-06-06,103.09508514404295,103.4117059697519,102.03088997821072,102.0924547659842,26946000
2016-06-07,103.39413452148438,103.76353003794571,102.86643526804536,103.15667220595785,21038500
2016-06-08,104.15930938720705,104.34400380208716,103.47329964334928,103.48209653264657,27999900
2016-06-09,103.49090576171876,103.72837484603366,103.15669771756863,103.72837484603366,23440700
2016-06-10,102.0836944580078,102.79608821609018,101.74948644892024,102.5322419068298,32686800
2016-06-13,100.9754867553711,102.18040529150916,100.78199550182468,101.7142709316339,36169500
2016-06-14,100.68527221679688,101.239355402473,99.97287188085926,100.60611364166613,34267600
2016-06-15,100.75565338134766,101.63515456438331,100.6677046050564,101.0458903821642,24197700
2016-06-16,100.74685668945312,100.7820308296471,99.28688159914311,100.01686914429813,36306600
2016-06-17,100.3158721923828,101.07224351589682,99.9816642603885,100.62370288060276,30096400
2016-06-20,101.40647888183594,102.41789977248182,101.40647888183594,101.84622942909444,28219800
2016-06-21,101.21299743652344,101.50323443642912,100.5533715513168,101.4416629121508,34706800
2016-06-22,100.81719970703124,101.91657598421276,100.69407010079176,101.40647049124637,27226100
2016-06-23,102.7433090209961,102.8224676021299,101.78465612878408,101.8638079998576,30240300
2016-06-24,98.83831024169922,100.29828497891104,98.0643518534548,98.45133440260672,74945400
2016-06-27,95.59295654296876,97.68616630382984,95.15320608572452,97.68616630382984,58358800
2016-06-28,97.07052612304688,97.51906679412122,96.3669226510738,96.4372843402831,42040600
2016-06-29,99.27806854248048,99.42758880923164,98.0907435574776,98.24025711416878,34031600
2016-06-30,101.12503814697266,101.16021228567269,99.0054373020449,99.48916558492988,42973800
2016-07-01,101.485595703125,101.9781139987034,100.96669345743469,101.18656865511196,24401900
2016-07-05,99.990478515625,101.37129492325738,99.44518543812956,101.16020983580458,29347200
2016-07-06,100.71648406982422,100.82260624718164,99.3192390957218,99.52263824892889,24678300
2016-07-07,100.92872619628906,101.68925163412014,100.29201334437413,101.00831951959856,20780600
2016-07-08,103.28108215332033,103.54637756919357,101.8307789564209,101.91921076171198,37964800
2016-07-11,104.47491455078124,104.73137147498896,103.88241411222212,103.96200070236588,26987300
2016-07-12,105.87215423583984,106.4911835050786,105.085099844845,105.23543456067256,44153000
2016-07-13,105.45655059814452,106.46468815215977,105.19124840101836,106.41163041150055,28050200
2016-07-14,105.5626449584961,106.4381311828253,105.50074202843066,106.38507345617305,19345400
2016-07-15,105.8544692993164,106.1551454934202,105.48305171858236,106.02249442975422,23857300
2016-07-18,106.03132629394533,106.4292726879664,105.5272577129594,105.7041212776549,17422400
2016-07-19,105.50077056884766,106.09327116646104,105.17356542317756,105.9075623260262,19734100
2016-07-20,106.19050598144533,106.50886579476916,105.1823688215573,105.7218114637498,22390500
2016-07-21,105.68644714355467,106.6503651277568,105.4565190912013,106.12861284205027,19018700
2016-07-22,106.47350311279295,106.69458596529176,105.54495243353284,105.74835162647352,17796100
2016-07-25,106.31432342529295,106.52656107502756,105.90753178542111,106.25242049633232,13694600
2016-07-26,106.82723999023438,106.9775747148456,106.0490240098216,106.29663573198442,19551100
2016-07-27,107.12789154052734,107.41972248442302,106.42926901434328,107.0040857001314,21064700
2016-07-28,106.85376739501952,107.21633976983294,106.5884652695164,106.89797991799452,16540100
2016-07-29,107.0660171508789,107.676208060369,106.1640019666412,106.74765726305051,30267900
2016-08-01,107.15443420410156,107.62312876696882,106.50887605985866,107.18096306661658,34771700
2016-08-02,105.65990447998048,107.1897938186716,105.32385427499388,107.14558130274489,28691000
2016-08-03,106.51771545410156,106.56193472329146,105.32386940201997,105.5626426605842,17830300
2016-08-04,106.61498260498048,107.17211565891458,106.34968725507562,106.5177056192749,17526700
2016-08-05,108.15373229980467,108.40134401088152,106.97756992527668,107.30476822337972,28643400
2016-08-08,108.10069274902344,108.64013556404883,107.91498392290374,108.19796976464538,14625700
2016-08-09,108.21565246582033,108.4455738073524,108.01225324394204,108.12721391470808,12487700
2016-08-10,107.43741607666016,108.41902443550968,107.13674664986952,108.22447045492144,19138100
2016-08-11,107.9503402709961,108.24217126994311,107.50817454419642,107.91496620322248,21144600
