Date,Close,High,Low,Open,Volume
2016-08-01,24.724306106567383,24.745625421963787,24.585725134487863,24.66745098417504,30700.0
2016-08-02,24.347658157348633,24.69588915408917,24.300044818443105,24.69588915408917,90100.0
2016-08-03,24.162878036499023,24.361865576337816,24.09962765104972,24.361865576337816,22000.0
2016-08-04,24.1202335357666,24.27658241721108,24.03495355997941,24.27658241721108,234100.0
2016-08-05,24.1202335357666,24.184194195357385,24.07759490337378,24.14866109802952,21500.0
2016-08-08,24.113126754760746,24.211199941799208,24.113126754760746,24.12023228945855,45100.0
2016-08-09,24.276588439941406,24.276588439941406,24.042067770594475,24.23394708596823,204300.0
2016-08-10,24.226842880249023,24.333444915537957,24.17709598671482,24.333444915537957,12300.0
2016-08-11,23.999427795410156,24.315677066957267,23.892825759853935,24.315677066957267,19400.0
2016-08-12,24.077587127685547,24.241041491408534,24.017177899635204,24.241041491408534,11600.0
2016-08-15,24.049171447753903,24.22683967573347,24.042065911475607,24.22683967573347,14900.0
2016-08-16,23.75779914855957,23.899934294000733,23.75779914855957,23.899934294000733,18600.0
2016-08-17,23.857290267944336,23.878609588524487,23.636980681608375,23.878609588524487,18300.0
2016-08-18,23.807540893554688,23.871501559619233,23.736474691706,23.871501559619233,11700.0
2016-08-19,23.622766494750977,23.764898894553127,23.544592048258743,23.764898894553127,20900.0
2016-08-22,23.736474990844727,23.736474990844727,23.537484743357343,23.537484743357343,56300.0
2016-08-23,23.72225570678711,23.835963231409764,23.72225570678711,23.835963231409764,60600.0
2016-08-24,23.658306121826172,23.84307991914753,23.551704081562217,23.84307991914753,58700.0
2016-08-25,23.75779914855957,23.907039831321704,23.544597785899036,23.544597785899036,24400.0
2016-08-26,23.523271560668945,23.864396933348633,23.38113915155466,23.835969367125003,33700.0
2016-08-29,23.75779914855957,23.793332257169254,23.501246146334108,23.544597785899036,22900.0
2016-08-30,23.686729431152344,23.800436988502224,23.565913626529465,23.800436988502224,38600.0
2016-08-31,23.72225570678711,23.77910811359782,23.58722615748436,23.75778879991896,143400.0
2016-09-01,23.715158462524418,23.814652253847168,23.56591777554029,23.814652253847168,69500.0
2016-09-02,23.87150764465332,24.084709015547904,23.736480742320673,23.736480742320673,48900.0
2016-09-06,24.070491790771484,24.084705574934286,23.807543561264975,23.99231733337714,169500.0
2016-09-07,24.190513610839844,24.190513610839844,23.98332899867904,24.147646983223137,555900.0
2016-09-08,23.88331413269043,24.21909596620309,23.88331413269043,24.1619404518499,322500.0
2016-09-09,22.975990295410156,23.733284492593295,22.947412538839124,23.733284492593295,906700.0
2016-09-12,23.068862915039062,23.34748918328492,22.86167830135517,22.968843508522543,5085900.0
2016-09-13,22.661640167236328,23.104585823801223,22.618774898104995,23.01170948424394,926700.0
2016-09-14,22.704504013061523,23.01170666058,22.61162768490068,23.01170666058,532100.0
2016-09-15,22.8759765625,22.897408522596447,22.625926580960225,22.7402349103505,528600.0
2016-09-16,22.797378540039062,22.897397941369416,22.66163695061776,22.897397941369416,2119500.0
2016-09-19,23.033140182495117,23.054572132026006,22.82595558594919,22.85453197287774,4242400.0
2016-09-20,22.99027633666992,23.19746095825579,22.990276336669925,23.19746095825579,3387100.0
2016-09-21,23.254610061645508,23.318908633165503,22.740222852147586,22.961694952570877,2247900.0
2016-09-22,23.71184539794922,23.75471202482507,23.411787185791333,23.411787185791333,1728200.0
2016-09-23,23.804725646972656,23.89760199116954,23.461800751466637,23.626118760230472,19150800.0
2016-09-26,23.854734420776367,23.890455251657563,23.66898446499934,23.68327334241676,2998900.0
2016-09-27,23.647550582885746,23.890456056515813,23.61897555241293,23.840446346532396,3562300.0
2016-09-28,23.811866760253903,23.826152910094617,23.618971033513027,23.654691858763353,4122700.0
2016-09-29,23.518949508666992,23.783289617991176,23.440364781236813,23.704702165236657,2674400.0
2016-09-30,23.41179084777832,23.776147694579173,23.383213092057723,23.583251931452327,2058000.0
2016-10-03,22.961700439453125,23.361780838438204,22.925979607922702,23.33320308308397,2344800.0
2016-10-04,22.61162757873535,22.968842651528128,22.48517389264522,22.968842651528128,3262600.0
2016-10-05,22.190122604370117,22.754521106447957,22.11510802756107,22.6187794703202,4848700.0
2016-10-06,22.23298454284668,22.383013664735593,21.882913866447893,22.090098496860957,2438800.0
2016-10-07,22.17583465576172,22.575913753628015,22.075813859298204,22.282998529500222,1711500.0
2016-10-10,22.261554718017575,22.37229144086695,22.147246458213942,22.18296727840435,2403900.0
2016-10-11,22.09009552001953,22.29013568490985,22.020795974201302,22.2044037963391,1770400.0
2016-10-12,22.404441833496097,22.404441833496097,22.09723785906389,22.12581424409883,1411700.0
2016-10-13,22.475887298583984,22.53304280369501,22.232983215173327,22.34014706193202,3299300.0
2016-10-14,22.44730758666992,22.668779685550096,22.397297889761045,22.547326980487668,2381400.0
2016-10-17,22.468746185302734,22.583054480182845,22.43302399148872,22.44731286901433,1148300.0
2016-10-18,22.58304977416992,22.725934431663585,22.53589757829122,22.611626160603823,4753200.0
2016-10-19,22.668787002563477,22.690220320726382,22.461603710971957,22.690220320726382,1515600.0
2016-10-20,22.59019470214844,22.74022380017503,22.479457965989212,22.55447251500251,1977100.0
2016-10-21,22.575910568237305,22.583055007166827,22.397303682986475,22.433024514971684,1295700.0
